method,use_morphology,seed,task,global_step,update,episodic_return,episodic_success,policy_loss,value_loss,entropy,approx_kl,clipfrac,distill_kl,distill_std_kl
finetune,True,0,T1,20480,20,37.44689178466797,0.0,-0.005279824137687683,16.21642303466797,2.7307398319244385,0.0079887006431818,0.01123046875,0.0,0.0
finetune,True,0,T1,21504,21,26.149351119995117,0.0,-0.0024942439049482346,12.245205879211426,2.730854034423828,0.00807805173099041,0.053059895833333336,0.0,0.0
finetune,True,0,T1,22528,22,34.47919464111328,0.0,0.00527455098927021,13.758451461791992,2.7295339107513428,0.009239595383405685,0.051432291666666664,0.0,0.0
finetune,True,0,T1,23552,23,41.593414306640625,1.0,-0.001214073970913887,22.771743774414062,2.7284507751464844,0.008249946869909763,0.017252604166666668,0.0,0.0
finetune,True,0,T1,24576,24,13.016369819641113,1.0,0.009881041944026947,17.802936553955078,2.7284300327301025,0.008690175600349903,0.021484375,0.0,0.0
finetune,True,0,T1,25600,25,44.461265563964844,1.0,-0.0016560424119234085,18.74359130859375,2.7279741764068604,0.002758187474682927,0.016927083333333332,0.0,0.0
finetune,True,0,T1,26624,26,32.259010314941406,0.0,-0.003267747350037098,20.471588134765625,2.726668357849121,0.0027040094137191772,0.00016276041666666666,0.0,0.0
finetune,True,0,T1,27648,27,32.31250762939453,0.0,0.0039100609719753265,16.999547958374023,2.726179361343384,0.0012967500369995832,0.005045572916666667,0.0,0.0
finetune,True,0,T1,28672,28,34.521644592285156,0.0,0.0023006759583950043,15.350666046142578,2.7263662815093994,0.0011370282154530287,0.0,0.0,0.0
finetune,True,0,T1,29696,29,30.554401397705078,0.0,-0.002068793401122093,15.512351989746094,2.726864814758301,0.0006218692287802696,0.0,0.0,0.0
finetune,True,0,T1,30720,30,43.18076705932617,0.0,-0.011958129703998566,19.18040657043457,2.7267820835113525,0.006008602678775787,0.024251302083333332,0.0,0.0
finetune,True,0,T1,31744,31,37.6817512512207,0.0,0.003560030832886696,17.93317985534668,2.7268502712249756,0.003456695703789592,0.00244140625,0.0,0.0
finetune,True,0,T1,32768,32,39.1954231262207,0.0,-0.005823664367198944,15.235279083251953,2.726797342300415,0.004215690307319164,0.0011393229166666667,0.0,0.0
finetune,True,0,T1,33792,33,39.24247741699219,0.0,0.002919502556324005,16.77552604675293,2.7265024185180664,0.005094100721180439,0.010416666666666666,0.0,0.0
finetune,True,0,T1,34816,34,32.213443756103516,0.0,-0.008764857426285744,14.611967086791992,2.7265987396240234,0.0025307280011475086,0.0003255208333333333,0.0,0.0
finetune,True,0,T1,35840,35,45.6951904296875,0.0,-0.001364944502711296,19.123947143554688,2.726745843887329,0.0008794891182333231,0.0,0.0,0.0
finetune,True,0,T1,36864,36,35.61183166503906,0.0,-0.00023499224334955215,15.381650924682617,2.7267377376556396,0.00037692394107580185,0.0,0.0,0.0
finetune,True,0,T1,37888,37,37.13877868652344,0.0,-0.0016569234430789948,17.268474578857422,2.7266976833343506,0.00023069605231285095,0.0,0.0,0.0
finetune,True,0,T1,38912,38,30.918474197387695,0.0,-0.000475248321890831,19.429716110229492,2.726675033569336,0.0002354881726205349,0.0,0.0,0.0
finetune,True,0,T1,39936,39,39.42611312866211,0.0,5.50001859664917e-05,18.969276428222656,2.7266409397125244,9.052688255906105e-06,0.0,0.0,0.0
finetune,True,0,T3,40960,1,19.369888305664062,0.0,0.0009878277778625488,6.061846733093262,2.726309061050415,0.00046066148206591606,0.040852864583333336,0.0,0.0
finetune,True,0,T3,41984,2,19.815677642822266,0.0,-0.004263538867235184,5.9166107177734375,2.7272603511810303,0.0024226594250649214,0.08561197916666667,0.0,0.0
finetune,True,0,T3,43008,3,19.89502716064453,0.0,-0.018854446709156036,5.490288734436035,2.7248613834381104,0.005447094328701496,0.07340494791666667,0.0,0.0
finetune,True,0,T3,44032,4,21.74555778503418,0.0,-0.00330538023263216,6.210766315460205,2.7221486568450928,0.009704221971333027,0.11588541666666667,0.0,0.0
finetune,True,0,T3,45056,5,21.341259002685547,0.0,-0.002878038212656975,5.402072906494141,2.721717596054077,0.004378567449748516,0.09635416666666667,0.0,0.0
finetune,True,0,T3,46080,6,21.03423309326172,0.0,-0.002742038108408451,4.982776165008545,2.7207529544830322,0.008714319206774235,0.08447265625,0.0,0.0
finetune,True,0,T3,47104,7,20.08783721923828,0.0,-0.007805743254721165,4.312381267547607,2.7179746627807617,0.008793027140200138,0.07584635416666667,0.0,0.0
finetune,True,0,T3,48128,8,20.75238800048828,0.0,-0.004552002064883709,4.864990711212158,2.7140352725982666,0.00098747992888093,0.0244140625,0.0,0.0
finetune,True,0,T3,49152,9,20.35781478881836,0.0,-0.008610032498836517,4.440555572509766,2.713083028793335,0.0034476725850254297,0.03515625,0.0,0.0
finetune,True,0,T3,50176,10,21.588787078857422,0.0,-0.008780492469668388,3.964830160140991,2.7139241695404053,0.008932895958423615,0.06884765625,0.0,0.0
finetune,True,0,T3,51200,11,21.279537200927734,0.0,-0.015351636335253716,3.99187970161438,2.715993642807007,0.004003074020147324,0.026204427083333332,0.0,0.0
finetune,True,0,T3,52224,12,21.61857795715332,0.0,0.004800669848918915,4.969196319580078,2.7164971828460693,0.008634712547063828,0.042643229166666664,0.0,0.0
finetune,True,0,T3,53248,13,21.610485076904297,0.0,0.0067596882581710815,3.801974296569824,2.715444326400757,0.010645712725818157,0.07747395833333333,0.0,0.0
finetune,True,0,T3,54272,14,23.601654052734375,0.0,0.0072556305676698685,5.429944038391113,2.7137269973754883,0.004980629775673151,0.060872395833333336,0.0,0.0
finetune,True,0,T3,55296,15,23.296321868896484,0.0,-0.019038280472159386,5.879260540008545,2.712371587753296,0.009473970159888268,0.12858072916666666,0.0,0.0
finetune,True,0,T3,56320,16,25.39128875732422,0.0,0.006161143071949482,6.7202839851379395,2.7109735012054443,0.00669931061565876,0.0751953125,0.0,0.0
finetune,True,0,T3,57344,17,25.140674591064453,0.0,-0.006997810676693916,6.112853527069092,2.708933115005493,0.006239463575184345,0.10384114583333333,0.0,0.0
finetune,True,0,T3,58368,18,29.6562442779541,0.1428571492433548,-0.0052184369415044785,8.7942533493042,2.706385612487793,0.0034957961179316044,0.10709635416666667,0.0,0.0
finetune,True,0,T3,59392,19,27.402477264404297,0.0,-0.016241705045104027,8.142539978027344,2.7037789821624756,0.004650910384953022,0.11181640625,0.0,0.0
finetune,True,0,T3,60416,20,26.091379165649414,0.0,-0.006845496594905853,8.740335464477539,2.7026329040527344,0.0022979348432272673,0.046549479166666664,0.0,0.0
finetune,True,0,T3,61440,21,35.23207092285156,0.0,-0.013454994186758995,11.000640869140625,2.702148199081421,0.007228828500956297,0.0966796875,0.0,0.0
finetune,True,0,T3,62464,22,44.83966827392578,0.0,-0.00410633347928524,12.91435432434082,2.702451467514038,0.00859304703772068,0.07747395833333333,0.0,0.0
finetune,True,0,T3,63488,23,26.356639862060547,1.0,-0.006531058810651302,11.189282417297363,2.7033121585845947,0.004715471528470516,0.061686197916666664,0.0,0.0
finetune,True,0,T3,64512,24,10.734273910522461,1.0,-0.00916031002998352,12.444941520690918,2.70333194732666,0.012259270064532757,0.08268229166666667,0.0,0.0
finetune,True,0,T3,65536,25,23.332441329956055,0.0,-0.0015925951302051544,9.961337089538574,2.701809883117676,0.003142706351354718,0.00927734375,0.0,0.0
finetune,True,0,T3,66560,26,37.64427947998047,0.0,-0.008110230788588524,10.814221382141113,2.7020928859710693,0.008556831628084183,0.015625,0.0,0.0
finetune,True,0,T3,67584,27,32.4727897644043,1.0,-0.002036483958363533,11.001444816589355,2.702694892883301,0.0028352446388453245,0.00244140625,0.0,0.0
finetune,True,0,T3,68608,28,29.36063003540039,1.0,-0.012753287330269814,13.173410415649414,2.702131509780884,0.009343273937702179,0.07356770833333333,0.0,0.0
finetune,True,0,T3,69632,29,39.05936813354492,0.0,-0.022662559524178505,11.164155960083008,2.701451301574707,0.007279649376869202,0.07975260416666667,0.0,0.0
finetune,True,0,T3,70656,30,22.86964225769043,0.0,-0.0006691818125545979,10.689767837524414,2.7005929946899414,0.0032170647755265236,0.0016276041666666667,0.0,0.0
finetune,True,0,T3,71680,31,25.095848083496094,0.0,-0.014839541167020798,10.208799362182617,2.6997900009155273,0.008493853732943535,0.055989583333333336,0.0,0.0
finetune,True,0,T3,72704,32,28.325023651123047,0.0,-0.0009720548987388611,11.680649757385254,2.6994574069976807,0.007647500839084387,0.015950520833333332,0.0,0.0
finetune,True,0,T3,73728,33,27.293373107910156,0.0,-0.019166406244039536,11.807945251464844,2.698982000350952,0.01280885748565197,0.07014973958333333,0.0,0.0
finetune,True,0,T3,74752,34,28.201671600341797,0.0,-0.0016847793012857437,14.903379440307617,2.699178695678711,0.0032361552584916353,0.0029296875,0.0,0.0
finetune,True,0,T3,75776,35,31.767576217651367,0.0,-0.0003139674663543701,12.872072219848633,2.7000064849853516,0.002414044691249728,0.0009765625,0.0,0.0
finetune,True,0,T3,76800,36,23.24364471435547,0.0,-0.008566504344344139,13.03729248046875,2.6996116638183594,0.003178661921992898,0.001953125,0.0,0.0
finetune,True,0,T3,77824,37,27.595600128173828,1.0,-0.0028730854392051697,14.260540008544922,2.6991825103759766,0.003579569049179554,0.0017903645833333333,0.0,0.0
finetune,True,0,T3,78848,38,30.384197235107422,0.5,-0.002548833377659321,13.296577453613281,2.699096441268921,0.0004938412457704544,0.0,0.0,0.0
finetune,True,0,T3,79872,39,32.21906280517578,0.0,-0.0013992562890052795,10.615608215332031,2.6990365982055664,0.0005307411774992943,0.0,0.0,0.0
kl,True,0,T1,1024,1,1.7000460624694824,0.0,0.007713053375482559,0.04358552023768425,2.7533035278320312,0.008447145111858845,0.10188802083333333,0.0,0.0
kl,True,0,T1,2048,2,1.928008794784546,0.0,-0.021098751574754715,0.13162627816200256,2.75594425201416,0.009549403563141823,0.15999348958333334,0.0,0.0
kl,True,0,T1,3072,3,2.555546283721924,0.0,-0.008290624246001244,0.10099661350250244,2.756873846054077,0.00864588562399149,0.07194010416666667,0.0,0.0
kl,True,0,T1,4096,4,3.3955202102661133,0.0,-0.005571089684963226,0.14224773645401,2.756164312362671,0.0073019349947571754,0.08805338541666667,0.0,0.0
kl,True,0,T1,5120,5,6.830046653747559,0.0,-0.002343110740184784,0.8093948364257812,2.7559242248535156,0.01926669292151928,0.1513671875,0.0,0.0
kl,True,0,T1,6144,6,11.60504150390625,0.0,-0.008070023730397224,3.02902889251709,2.749192953109741,0.006107497029006481,0.05322265625,0.0,0.0
kl,True,0,T1,7168,7,11.99216365814209,1.0,-0.012919905595481396,2.370455503463745,2.744645833969116,0.0030503415036946535,0.07828776041666667,0.0,0.0
kl,True,0,T1,8192,8,9.219547271728516,0.0,-0.008875694125890732,5.080659866333008,2.742889404296875,0.009200554341077805,0.10823567708333333,0.0,0.0
kl,True,0,T1,9216,9,14.760538101196289,1.0,-0.01001013070344925,7.630459785461426,2.743138313293457,0.00679212948307395,0.05322265625,0.0,0.0
kl,True,0,T1,10240,10,15.39631462097168,1.0,-0.008585043251514435,8.766587257385254,2.7449357509613037,0.0053169624879956245,0.06494140625,0.0,0.0
kl,True,0,T1,11264,11,15.983980178833008,1.0,-0.0023925844579935074,10.509185791015625,2.743623733520508,0.002287747338414192,0.037272135416666664,0.0,0.0
kl,True,0,T1,12288,12,15.884947776794434,1.0,-0.0038154423236846924,8.087100982666016,2.737830877304077,0.006343496963381767,0.049967447916666664,0.0,0.0
kl,True,0,T1,13312,13,25.52028465270996,0.0,-0.003991775214672089,7.463588237762451,2.736599922180176,0.006313378922641277,0.049967447916666664,0.0,0.0
kl,True,0,T1,14336,14,33.45941162109375,1.0,-0.006152065470814705,10.749695777893066,2.739063024520874,0.009845181368291378,0.027018229166666668,0.0,0.0
kl,True,0,T1,15360,15,20.297922134399414,1.0,-0.009757723659276962,16.21198272705078,2.7388932704925537,0.003601185977458954,0.08219401041666667,0.0,0.0
kl,True,0,T1,16384,16,10.181923866271973,1.0,0.009367767721414566,12.00576400756836,2.7373697757720947,0.0139165623113513,0.08577473958333333,0.0,0.0
kl,True,0,T1,17408,17,32.74172592163086,0.0,-0.01265095267444849,23.112571716308594,2.735330820083618,0.006145036779344082,0.056315104166666664,0.0,0.0
kl,True,0,T1,18432,18,31.107421875,0.0,-0.009786714799702168,15.351478576660156,2.734693765640259,0.00585421547293663,0.03759765625,0.0,0.0
kl,True,0,T1,19456,19,12.446337699890137,1.0,0.000271097756922245,13.635627746582031,2.7328968048095703,0.00820580217987299,0.025390625,0.0,0.0
kl,True,0,T1,20480,20,37.44689178466797,0.0,-0.005279824137687683,16.21642303466797,2.7307398319244385,0.0079887006431818,0.01123046875,0.0,0.0
kl,True,0,T1,21504,21,26.149351119995117,0.0,-0.0024942439049482346,12.245205879211426,2.730854034423828,0.00807805173099041,0.053059895833333336,0.0,0.0
kl,True,0,T1,22528,22,34.47919464111328,0.0,0.00527455098927021,13.758451461791992,2.7295339107513428,0.009239595383405685,0.051432291666666664,0.0,0.0
kl,True,0,T1,23552,23,41.593414306640625,1.0,-0.001214073970913887,22.771743774414062,2.7284507751464844,0.008249946869909763,0.017252604166666668,0.0,0.0
kl,True,0,T1,24576,24,13.016369819641113,1.0,0.009881041944026947,17.802936553955078,2.7284300327301025,0.008690175600349903,0.021484375,0.0,0.0
kl,True,0,T1,25600,25,44.461265563964844,1.0,-0.0016560424119234085,18.74359130859375,2.7279741764068604,0.002758187474682927,0.016927083333333332,0.0,0.0
kl,True,0,T1,26624,26,32.259010314941406,0.0,-0.003267747350037098,20.471588134765625,2.726668357849121,0.0027040094137191772,0.00016276041666666666,0.0,0.0
kl,True,0,T1,27648,27,32.31250762939453,0.0,0.0039100609719753265,16.999547958374023,2.726179361343384,0.0012967500369995832,0.005045572916666667,0.0,0.0
kl,True,0,T1,28672,28,34.521644592285156,0.0,0.0023006759583950043,15.350666046142578,2.7263662815093994,0.0011370282154530287,0.0,0.0,0.0
kl,True,0,T1,29696,29,30.554401397705078,0.0,-0.002068793401122093,15.512351989746094,2.726864814758301,0.0006218692287802696,0.0,0.0,0.0
kl,True,0,T1,30720,30,43.18076705932617,0.0,-0.011958129703998566,19.18040657043457,2.7267820835113525,0.006008602678775787,0.024251302083333332,0.0,0.0
kl,True,0,T1,31744,31,37.6817512512207,0.0,0.003560030832886696,17.93317985534668,2.7268502712249756,0.003456695703789592,0.00244140625,0.0,0.0
kl,True,0,T1,32768,32,39.1954231262207,0.0,-0.005823664367198944,15.235279083251953,2.726797342300415,0.004215690307319164,0.0011393229166666667,0.0,0.0
kl,True,0,T1,33792,33,39.24247741699219,0.0,0.002919502556324005,16.77552604675293,2.7265024185180664,0.005094100721180439,0.010416666666666666,0.0,0.0
kl,True,0,T1,34816,34,32.213443756103516,0.0,-0.008764857426285744,14.611967086791992,2.7265987396240234,0.0025307280011475086,0.0003255208333333333,0.0,0.0
kl,True,0,T1,35840,35,45.6951904296875,0.0,-0.001364944502711296,19.123947143554688,2.726745843887329,0.0008794891182333231,0.0,0.0,0.0
kl,True,0,T1,36864,36,35.61183166503906,0.0,-0.00023499224334955215,15.381650924682617,2.7267377376556396,0.00037692394107580185,0.0,0.0,0.0
kl,True,0,T1,37888,37,37.13877868652344,0.0,-0.0016569234430789948,17.268474578857422,2.7266976833343506,0.00023069605231285095,0.0,0.0,0.0
kl,True,0,T1,38912,38,30.918474197387695,0.0,-0.000475248321890831,19.429716110229492,2.726675033569336,0.0002354881726205349,0.0,0.0,0.0
kl,True,0,T1,39936,39,39.42611312866211,0.0,5.50001859664917e-05,18.969276428222656,2.7266409397125244,9.052688255906105e-06,0.0,0.0,0.0
kl,True,0,T3,40960,1,19.369888305664062,0.0,-0.004738370887935162,6.068511009216309,2.7266862392425537,0.00475931353867054,0.045572916666666664,0.0027394210919737816,6.198883056640625e-06
kl,True,0,T3,41984,2,19.707977294921875,0.0,-0.0030187945812940598,5.877167701721191,2.727381706237793,0.006157370749861002,0.10139973958333333,0.0018663702066987753,1.7404556274414062e-05
kl,True,0,T3,43008,3,20.205739974975586,0.0,-0.021298320963978767,5.628899574279785,2.726705551147461,0.01521336566656828,0.12109375,0.004839446395635605,2.396106719970703e-05
kl,True,0,T3,44032,4,22.576221466064453,0.0,-0.007946295663714409,6.69556999206543,2.7250077724456787,0.00634768046438694,0.10188802083333333,0.0007361965836025774,3.3855438232421875e-05
kl,True,0,T3,45056,5,22.92181396484375,0.0,-0.010647309944033623,6.517753601074219,2.7249929904937744,0.011522607877850533,0.10237630208333333,0.0028601016383618116,5.042552947998047e-05
kl,True,0,T3,46080,6,22.25621795654297,0.0,-0.0008156364783644676,5.645827293395996,2.724731206893921,0.008566314354538918,0.04638671875,0.001172882504761219,4.8220157623291016e-05
kl,True,0,T3,47104,7,20.94017791748047,0.0,-0.0038870852440595627,4.553265571594238,2.722221612930298,0.011331934481859207,0.06917317708333333,0.0008924800204113126,2.753734588623047e-05
kl,True,0,T3,48128,8,22.482234954833984,0.0,0.00030866172164678574,5.721440315246582,2.7185590267181396,0.0038410474080592394,0.03076171875,0.0005895018111914396,3.081560134887695e-05
kl,True,0,T3,49152,9,25.195449829101562,0.0,-0.014760605990886688,6.6793212890625,2.717850685119629,0.008389241993427277,0.08610026041666667,0.0010269252816215158,4.082918167114258e-05
kl,True,0,T3,50176,10,28.19438362121582,0.1428571492433548,-0.011375296860933304,7.790650367736816,2.7181875705718994,0.006832602433860302,0.06591796875,0.001073549734428525,7.11679458618164e-05
kl,True,0,T3,51200,11,28.516225814819336,0.0,0.0036384151317179203,11.219399452209473,2.7201669216156006,0.0030691386200487614,0.029622395833333332,0.0014345041709020734,7.730722427368164e-05
kl,True,0,T3,52224,12,9.853063583374023,1.0,-0.004613306373357773,12.01699447631836,2.7201921939849854,0.008437585085630417,0.03955078125,0.000891677918843925,7.426738739013672e-05
kl,True,0,T3,53248,13,37.360862731933594,0.0,9.473133832216263e-05,11.555368423461914,2.719758987426758,0.002424501348286867,0.0224609375,0.0015042299637570977,7.31348991394043e-05
kl,True,0,T3,54272,14,38.47106170654297,0.0,-0.005813324823975563,12.832910537719727,2.718437433242798,0.0044251554645597935,0.037760416666666664,0.0015171336708590388,6.139278411865234e-05
kl,True,0,T3,55296,15,46.76025390625,0.0,-0.0009909896180033684,12.84189224243164,2.7171647548675537,0.002312406664714217,0.0032552083333333335,0.0008030883618630469,5.53131103515625e-05
kl,True,0,T3,56320,16,27.716222763061523,0.0,-0.0067315660417079926,11.300883293151855,2.7161805629730225,0.0028067398816347122,0.058756510416666664,0.0010577425127848983,5.8531761169433594e-05
kl,True,0,T3,57344,17,30.638099670410156,0.0,0.004513325169682503,10.280901908874512,2.7138826847076416,0.00558093748986721,0.036946614583333336,0.0011147139593958855,7.385015487670898e-05
kl,True,0,T3,58368,18,35.21046447753906,0.0,-0.0023098401725292206,13.650214195251465,2.7136118412017822,0.003656539600342512,0.020182291666666668,0.0008693757699802518,7.361173629760742e-05
kl,True,0,T3,59392,19,32.62518310546875,1.0,-0.0018855910748243332,11.715970993041992,2.715074300765991,0.00284645170904696,0.004720052083333333,0.0006970968679524958,6.669759750366211e-05
kl,True,0,T3,60416,20,30.234630584716797,0.0,-0.0029778629541397095,14.801607131958008,2.7161943912506104,0.0017663589678704739,0.0,0.0008207891951315105,6.300210952758789e-05
kl,True,0,T3,61440,21,41.33629608154297,0.0,-0.0023819711059331894,15.317777633666992,2.716737985610962,0.004501717165112495,0.012532552083333334,0.0010870249243453145,5.453824996948242e-05
kl,True,0,T3,62464,22,28.371906280517578,0.5,-0.009390030056238174,15.234269142150879,2.716848611831665,0.005958306137472391,0.0205078125,0.000750875798985362,4.875659942626953e-05
kl,True,0,T3,63488,23,16.416000366210938,1.0,-0.003177475184202194,11.270730972290039,2.7172491550445557,0.0024357144720852375,0.0008138020833333334,0.0007291663787327707,4.6253204345703125e-05
kl,True,0,T3,64512,24,23.273300170898438,0.0,-0.01710740476846695,14.028027534484863,2.716444253921509,0.0024548647925257683,0.042317708333333336,0.0008353239973075688,5.507469177246094e-05
kl,True,0,T3,65536,25,32.06832504272461,1.0,0.000599246472120285,11.612931251525879,2.714961051940918,0.0038164998404681683,0.0027669270833333335,0.0009167927200905979,7.069110870361328e-05
kl,True,0,T3,66560,26,34.186309814453125,0.0,-0.013513041660189629,10.092334747314453,2.715590476989746,0.006219268776476383,0.036783854166666664,0.0007693545194342732,6.461143493652344e-05
kl,True,0,T3,67584,27,30.474096298217773,0.0,-0.011997735127806664,10.371360778808594,2.7171823978424072,0.0050899190828204155,0.023274739583333332,0.0010680053383111954,4.774332046508789e-05
kl,True,0,T3,68608,28,27.92408561706543,0.0,-0.008612732402980328,11.40594482421875,2.7177274227142334,0.00470027606934309,0.00634765625,0.0009618702461011708,4.5418739318847656e-05
kl,True,0,T3,69632,29,25.72410011291504,0.0,-0.011167687363922596,12.981836318969727,2.7182140350341797,0.00713730975985527,0.06819661458333333,0.0010668806498870254,4.3451786041259766e-05
kl,True,0,T3,70656,30,24.79433250427246,0.0,-0.006257576867938042,8.809625625610352,2.717773675918579,0.004365469329059124,0.01806640625,0.0007058007759042084,4.8995018005371094e-05
kl,True,0,T3,71680,31,34.99032211303711,1.0,-0.012454580515623093,13.32237720489502,2.716911554336548,0.008862446993589401,0.059407552083333336,0.0010024879593402147,5.984306335449219e-05
kl,True,0,T3,72704,32,35.166961669921875,1.0,0.0031551439315080643,14.363824844360352,2.7169456481933594,0.0036914823576807976,0.0021158854166666665,0.0008998189587146044,6.139278411865234e-05
kl,True,0,T3,73728,33,13.610682487487793,1.0,-0.012871062383055687,13.509187698364258,2.7163808345794678,0.008659935556352139,0.07063802083333333,0.0007825913489796221,6.014108657836914e-05
kl,True,0,T3,74752,34,24.39068603515625,0.0,-0.01745748147368431,13.834376335144043,2.7165071964263916,0.0034285637084394693,0.0021158854166666665,0.0008118386031128466,5.40614128112793e-05
kl,True,0,T3,75776,35,33.9544563293457,0.0,-0.003422580659389496,10.272212982177734,2.717191696166992,0.005215183831751347,0.0068359375,0.001203248044475913,4.750490188598633e-05
kl,True,0,T3,76800,36,27.00277328491211,0.0,4.51505184173584e-06,12.3079833984375,2.7169437408447266,0.002629088470712304,0.0008138020833333334,0.0008406947599723935,4.89354133605957e-05
kl,True,0,T3,77824,37,30.483030319213867,0.0,0.0008560065180063248,13.98906135559082,2.7168500423431396,0.000233412254601717,0.0,0.0006065256893634796,4.887580871582031e-05
kl,True,0,T3,78848,38,38.4708251953125,0.0,-0.0001717028208076954,13.706011772155762,2.716902017593384,0.0002669410314410925,0.0,0.0004890432464890182,4.8041343688964844e-05
kl,True,0,T3,79872,39,25.985483169555664,1.0,-0.00025568343698978424,11.979512214660645,2.716846227645874,0.0001270438078790903,0.0,0.0005522466381080449,4.8160552978515625e-05
reset,True,0,T1,1024,1,1.7000460624694824,0.0,0.007713053375482559,0.04358552023768425,2.7533035278320312,0.008447145111858845,0.10188802083333333,0.0,0.0
reset,True,0,T1,2048,2,1.928008794784546,0.0,-0.021098751574754715,0.13162627816200256,2.75594425201416,0.009549403563141823,0.15999348958333334,0.0,0.0
reset,True,0,T1,3072,3,2.555546283721924,0.0,-0.008290624246001244,0.10099661350250244,2.756873846054077,0.00864588562399149,0.07194010416666667,0.0,0.0
reset,True,0,T1,4096,4,3.3955202102661133,0.0,-0.005571089684963226,0.14224773645401,2.756164312362671,0.0073019349947571754,0.08805338541666667,0.0,0.0
reset,True,0,T1,5120,5,6.830046653747559,0.0,-0.002343110740184784,0.8093948364257812,2.7559242248535156,0.01926669292151928,0.1513671875,0.0,0.0
reset,True,0,T1,6144,6,11.60504150390625,0.0,-0.008070023730397224,3.02902889251709,2.749192953109741,0.006107497029006481,0.05322265625,0.0,0.0
reset,True,0,T1,7168,7,11.99216365814209,1.0,-0.012919905595481396,2.370455503463745,2.744645833969116,0.0030503415036946535,0.07828776041666667,0.0,0.0
reset,True,0,T1,8192,8,9.219547271728516,0.0,-0.008875694125890732,5.080659866333008,2.742889404296875,0.009200554341077805,0.10823567708333333,0.0,0.0
reset,True,0,T1,9216,9,14.760538101196289,1.0,-0.01001013070344925,7.630459785461426,2.743138313293457,0.00679212948307395,0.05322265625,0.0,0.0
reset,True,0,T1,10240,10,15.39631462097168,1.0,-0.008585043251514435,8.766587257385254,2.7449357509613037,0.0053169624879956245,0.06494140625,0.0,0.0
reset,True,0,T1,11264,11,15.983980178833008,1.0,-0.0023925844579935074,10.509185791015625,2.743623733520508,0.002287747338414192,0.037272135416666664,0.0,0.0
reset,True,0,T1,12288,12,15.884947776794434,1.0,-0.0038154423236846924,8.087100982666016,2.737830877304077,0.006343496963381767,0.049967447916666664,0.0,0.0
reset,True,0,T1,13312,13,25.52028465270996,0.0,-0.003991775214672089,7.463588237762451,2.736599922180176,0.006313378922641277,0.049967447916666664,0.0,0.0
reset,True,0,T1,14336,14,33.45941162109375,1.0,-0.006152065470814705,10.749695777893066,2.739063024520874,0.009845181368291378,0.027018229166666668,0.0,0.0
reset,True,0,T1,15360,15,20.297922134399414,1.0,-0.009757723659276962,16.21198272705078,2.7388932704925537,0.003601185977458954,0.08219401041666667,0.0,0.0
reset,True,0,T1,16384,16,10.181923866271973,1.0,0.009367767721414566,12.00576400756836,2.7373697757720947,0.0139165623113513,0.08577473958333333,0.0,0.0
reset,True,0,T1,17408,17,32.74172592163086,0.0,-0.01265095267444849,23.112571716308594,2.735330820083618,0.006145036779344082,0.056315104166666664,0.0,0.0
reset,True,0,T1,18432,18,31.107421875,0.0,-0.009786714799702168,15.351478576660156,2.734693765640259,0.00585421547293663,0.03759765625,0.0,0.0
reset,True,0,T1,19456,19,12.446337699890137,1.0,0.000271097756922245,13.635627746582031,2.7328968048095703,0.00820580217987299,0.025390625,0.0,0.0
reset,True,0,T1,20480,20,37.44689178466797,0.0,-0.005279824137687683,16.21642303466797,2.7307398319244385,0.0079887006431818,0.01123046875,0.0,0.0
reset,True,0,T1,21504,21,26.149351119995117,0.0,-0.0024942439049482346,12.245205879211426,2.730854034423828,0.00807805173099041,0.053059895833333336,0.0,0.0
reset,True,0,T1,22528,22,34.47919464111328,0.0,0.00527455098927021,13.758451461791992,2.7295339107513428,0.009239595383405685,0.051432291666666664,0.0,0.0
reset,True,0,T1,23552,23,41.593414306640625,1.0,-0.001214073970913887,22.771743774414062,2.7284507751464844,0.008249946869909763,0.017252604166666668,0.0,0.0
reset,True,0,T1,24576,24,13.016369819641113,1.0,0.009881041944026947,17.802936553955078,2.7284300327301025,0.008690175600349903,0.021484375,0.0,0.0
reset,True,0,T1,25600,25,44.461265563964844,1.0,-0.0016560424119234085,18.74359130859375,2.7279741764068604,0.002758187474682927,0.016927083333333332,0.0,0.0
reset,True,0,T1,26624,26,32.259010314941406,0.0,-0.003267747350037098,20.471588134765625,2.726668357849121,0.0027040094137191772,0.00016276041666666666,0.0,0.0
reset,True,0,T1,27648,27,32.31250762939453,0.0,0.0039100609719753265,16.999547958374023,2.726179361343384,0.0012967500369995832,0.005045572916666667,0.0,0.0
reset,True,0,T1,28672,28,34.521644592285156,0.0,0.0023006759583950043,15.350666046142578,2.7263662815093994,0.0011370282154530287,0.0,0.0,0.0
reset,True,0,T1,29696,29,30.554401397705078,0.0,-0.002068793401122093,15.512351989746094,2.726864814758301,0.0006218692287802696,0.0,0.0,0.0
reset,True,0,T1,30720,30,43.18076705932617,0.0,-0.011958129703998566,19.18040657043457,2.7267820835113525,0.006008602678775787,0.024251302083333332,0.0,0.0
reset,True,0,T1,31744,31,37.6817512512207,0.0,0.003560030832886696,17.93317985534668,2.7268502712249756,0.003456695703789592,0.00244140625,0.0,0.0
reset,True,0,T1,32768,32,39.1954231262207,0.0,-0.005823664367198944,15.235279083251953,2.726797342300415,0.004215690307319164,0.0011393229166666667,0.0,0.0
